423;;;;;;443;;;;;;463;;;;;;483;;;;;
150;;;;;;170;;;;;;190;;;;;;210;;;;;
0.5;;1.0;;2.0;;0.5;;1.0;;2.0;;0.5;;1.0;;2.0;;0.5;;1.0;;2.0;
V (v)_150_05;I (nA)_150_05;V (v)_150_10;I (nA)_150_10;V (v)_150_20;I (nA)_150_20;V (v)_170_05;I (nA)_170_05;V (v)_170_10;I (nA)_170_10;V (v)_170_20;I (nA)_170_20;V (v)_190_05;I (nA)_190_05;V (v)_190_10;I (nA)_190_10;V (v)_190_20;I (nA)_190_20;V (v)_210_05;I (nA)_210_05;V (v)_210_10;I (nA)_210_10;V (v)_210_20;I (nA)_210_20
40.43;49.99;40.43;34.36;40.43;49.99;40.43;29.91;40.43;15.94;40.43;6.84;40.43;8.10;40.43;6.01;40.43;3.93;40.43;3.57;40.43;2.50;40.43;0.44
40.46;49.99;40.46;34.87;40.46;49.99;40.46;30.23;40.46;16.03;40.46;6.83;40.46;8.18;40.46;6.01;40.46;3.92;40.46;3.56;40.46;2.53;40.46;0.45
40.48;49.99;40.48;35.06;40.48;49.99;40.48;30.47;40.48;16.06;40.48;6.80;40.48;8.24;40.48;6.01;40.48;3.91;40.48;3.57;40.48;2.51;40.48;0.45
40.51;49.99;40.51;35.68;40.51;49.99;40.51;30.79;40.51;16.13;40.51;6.77;40.51;8.33;40.51;6.02;40.51;3.89;40.51;3.58;40.51;2.54;40.51;0.44
40.53;49.99;40.53;35.90;40.53;49.99;40.53;31.00;40.53;16.16;40.53;6.74;40.53;8.42;40.53;6.03;40.53;3.88;40.53;3.59;40.53;2.52;40.53;0.43
40.56;49.99;40.56;38.15;40.56;49.99;40.56;31.32;40.56;16.25;40.56;6.71;40.56;8.51;40.56;6.04;40.56;3.87;40.56;3.59;40.56;2.55;40.56;0.44
40.58;49.99;40.58;40.16;40.58;49.99;40.58;31.55;40.58;16.28;40.58;6.67;40.58;8.57;40.58;6.04;40.58;3.86;40.58;3.59;40.58;2.55;40.58;0.43
40.61;49.99;40.61;42.31;40.61;49.99;40.61;31.88;40.61;16.34;40.61;6.62;40.61;8.68;40.61;6.04;40.61;3.83;40.61;3.60;40.61;2.57;40.61;0.43
40.63;49.99;40.63;44.24;40.63;49.99;40.63;32.15;40.63;16.37;40.63;6.55;40.63;8.76;40.63;6.05;40.63;3.81;40.63;3.62;40.63;2.56;40.63;0.43
40.65;49.99;40.65;46.31;40.65;49.99;40.65;32.49;40.65;16.46;40.65;6.49;40.65;8.89;40.65;6.07;40.65;3.80;40.65;3.63;40.65;2.59;40.65;0.44
40.68;49.99;40.68;48.06;40.68;49.99;40.68;32.76;40.68;16.47;40.68;6.43;40.68;8.95;40.68;6.08;40.68;3.80;40.68;3.63;40.68;2.59;40.68;0.45
40.70;49.99;40.70;49.99;40.70;49.99;40.70;33.09;40.70;16.52;40.70;6.35;40.70;9.07;40.70;6.07;40.70;3.76;40.70;3.65;40.70;2.59;40.70;0.46
40.73;49.99;40.73;49.99;40.73;49.99;40.73;33.37;40.73;16.53;40.73;6.27;40.73;9.12;40.73;6.08;40.73;3.73;40.73;3.67;40.73;2.59;40.73;0.47
40.75;49.99;40.75;49.99;40.75;49.99;40.75;33.65;40.75;16.58;40.75;6.19;40.75;9.23;40.75;6.08;40.75;3.69;40.75;3.68;40.75;2.61;40.75;0.48
40.78;49.99;40.78;49.99;40.78;49.99;40.78;33.87;40.78;16.59;40.78;6.14;40.78;9.27;40.78;6.09;40.78;3.68;40.78;3.69;40.78;2.61;40.78;0.50
40.80;49.99;40.80;49.99;40.80;49.99;40.80;34.14;40.80;16.63;40.80;6.08;40.80;9.38;40.80;6.08;40.80;3.63;40.80;3.69;40.80;2.61;40.80;0.50
40.83;49.99;40.83;49.99;40.83;49.99;40.83;34.37;40.83;16.61;40.83;6.01;40.83;9.39;40.83;6.08;40.83;3.59;40.83;3.70;40.83;2.62;40.83;0.50
40.85;49.99;40.85;49.99;40.85;49.99;40.85;34.62;40.85;16.65;40.85;5.91;40.85;9.51;40.85;6.07;40.85;3.53;40.85;3.70;40.85;2.61;40.85;0.50
40.87;49.99;40.87;49.99;40.87;49.99;40.87;34.83;40.87;16.65;40.87;5.86;40.87;9.52;40.87;6.07;40.87;3.50;40.87;3.72;40.87;2.65;40.87;0.51
40.90;49.99;40.90;49.99;40.90;49.99;40.90;35.08;40.90;16.67;40.90;5.77;40.90;9.63;40.90;6.06;40.90;3.45;40.90;3.72;40.90;2.64;40.90;0.51
40.92;49.99;40.92;49.99;40.92;49.99;40.92;35.31;40.92;16.66;40.92;5.69;40.92;9.64;40.92;6.05;40.92;3.40;40.92;3.73;40.92;2.66;40.92;0.51
40.95;49.99;40.95;49.99;40.95;49.99;40.95;35.56;40.95;16.67;40.95;5.57;40.95;9.74;40.95;6.05;40.95;3.33;40.95;3.74;40.95;2.65;40.95;0.51
40.97;49.99;40.97;49.99;40.97;49.99;40.97;35.78;40.97;16.66;40.97;5.46;40.97;9.72;40.97;6.03;40.97;3.29;40.97;3.74;40.97;2.69;40.97;0.52
41.00;49.99;41.00;49.99;41.00;49.99;41.00;36.02;41.00;16.64;41.00;5.34;41.00;9.83;41.00;6.02;41.00;3.21;41.00;3.76;41.00;2.68;41.00;0.52
41.02;49.99;41.02;49.99;41.02;49.99;41.02;36.23;41.02;16.62;41.02;5.24;41.02;9.81;41.02;5.99;41.02;3.16;41.02;3.77;41.02;2.71;41.02;0.53
41.05;49.99;41.05;49.99;41.05;49.99;41.05;36.43;41.05;16.61;41.05;5.11;41.05;9.91;41.05;5.99;41.05;3.08;41.05;3.79;41.05;2.69;41.05;0.53
41.07;49.99;41.07;49.99;41.07;49.99;41.07;36.45;41.07;16.58;41.07;5.02;41.07;9.87;41.07;5.96;41.07;3.03;41.07;3.80;41.07;2.73;41.07;0.54
41.09;49.99;41.09;49.99;41.09;49.99;41.09;36.75;41.09;16.56;41.09;4.92;41.09;9.95;41.09;5.94;41.09;2.97;41.09;3.82;41.09;2.71;41.09;0.55
41.12;49.99;41.12;49.99;41.12;49.99;41.12;36.79;41.12;16.53;41.12;4.82;41.12;9.92;41.12;5.91;41.12;2.91;41.12;3.83;41.12;2.74;41.12;0.54
41.14;49.99;41.14;49.99;41.14;49.99;41.14;37.10;41.14;16.51;41.14;4.73;41.14;10.02;41.14;5.90;41.14;2.83;41.14;3.87;41.14;2.72;41.14;0.55
41.17;49.99;41.17;49.99;41.17;49.99;41.17;37.10;41.17;16.49;41.17;4.62;41.17;9.97;41.17;5.89;41.17;2.79;41.17;3.87;41.17;2.75;41.17;0.56
41.19;49.99;41.19;49.99;41.19;49.99;41.19;37.37;41.19;16.47;41.19;4.53;41.19;10.03;41.19;5.87;41.19;2.71;41.19;3.91;41.19;2.72;41.19;0.56
41.22;49.99;41.22;49.99;41.22;49.99;41.22;37.37;41.22;16.43;41.22;4.42;41.22;9.98;41.22;5.84;41.22;2.66;41.22;3.91;41.22;2.75;41.22;0.56
41.24;49.99;41.24;49.99;41.24;49.99;41.24;37.78;41.24;16.39;41.24;4.29;41.24;10.04;41.24;5.82;41.24;2.57;41.24;3.96;41.24;2.72;41.24;0.56
41.26;49.99;41.26;49.99;41.26;49.99;41.26;37.64;41.26;16.36;41.26;4.16;41.26;9.98;41.26;5.81;41.26;2.51;41.26;3.97;41.26;2.75;41.26;0.58
41.29;49.99;41.29;49.99;41.29;49.99;41.29;38.02;41.29;16.30;41.29;4.07;41.29;10.02;41.29;5.78;41.29;2.44;41.29;4.01;41.29;2.72;41.29;0.60
41.31;49.99;41.31;49.99;41.31;49.99;41.31;37.85;41.31;16.24;41.31;3.92;41.31;9.92;41.31;5.76;41.31;2.39;41.31;4.01;41.31;2.74;41.31;0.60
41.34;49.99;41.34;49.99;41.34;49.99;41.34;38.20;41.34;16.18;41.34;3.83;41.34;9.95;41.34;5.72;41.34;2.29;41.34;4.07;41.34;2.71;41.34;0.61
41.36;49.99;41.36;49.99;41.36;49.99;41.36;38.00;41.36;16.12;41.36;3.70;41.36;9.87;41.36;5.72;41.36;2.25;41.36;4.07;41.36;2.75;41.36;0.62
41.39;49.99;41.39;49.99;41.39;49.99;41.39;38.33;41.39;16.07;41.39;3.63;41.39;9.89;41.39;5.68;41.39;2.17;41.39;4.11;41.39;2.72;41.39;0.64
41.41;49.99;41.41;49.99;41.41;49.99;41.41;38.13;41.41;16.01;41.41;3.54;41.41;9.81;41.41;5.66;41.41;2.14;41.41;4.10;41.41;2.76;41.41;0.65
41.44;49.99;41.44;49.99;41.44;49.99;41.44;38.42;41.44;15.95;41.44;3.47;41.44;9.84;41.44;5.61;41.44;2.05;41.44;4.15;41.44;2.73;41.44;0.65
41.46;49.99;41.46;49.99;41.46;49.99;41.46;38.20;41.46;15.89;41.46;3.36;41.46;9.76;41.46;5.61;41.46;2.02;41.46;4.14;41.46;2.77;41.46;0.66
41.48;49.99;41.48;49.99;41.48;49.99;41.48;38.48;41.48;15.84;41.48;3.29;41.48;9.77;41.48;5.56;41.48;1.93;41.48;4.19;41.48;2.76;41.48;0.67
41.51;49.99;41.51;49.99;41.51;49.99;41.51;38.25;41.51;15.77;41.51;3.22;41.51;9.69;41.51;5.55;41.51;1.90;41.51;4.17;41.51;2.79;41.51;0.67
41.53;49.99;41.53;49.99;41.53;49.99;41.53;38.49;41.53;15.70;41.53;3.14;41.53;9.69;41.53;5.49;41.53;1.81;41.53;4.24;41.53;2.76;41.53;0.67
41.56;49.99;41.56;49.99;41.56;49.99;41.56;38.27;41.56;15.63;41.56;3.03;41.56;9.60;41.56;5.48;41.56;1.77;41.56;4.23;41.56;2.80;41.56;0.67
41.58;49.99;41.58;49.99;41.58;49.99;41.58;38.49;41.58;15.55;41.58;2.93;41.58;9.57;41.58;5.43;41.58;1.68;41.58;4.28;41.58;2.78;41.58;0.68
41.61;49.99;41.61;49.99;41.61;49.99;41.61;38.26;41.61;15.46;41.61;2.85;41.61;9.48;41.61;5.43;41.61;1.65;41.61;4.26;41.61;2.81;41.61;0.69
41.63;49.99;41.63;49.99;41.63;49.99;41.63;38.42;41.63;15.38;41.63;2.76;41.63;9.45;41.63;5.36;41.63;1.55;41.63;4.32;41.63;2.78;41.63;0.69
41.66;49.99;41.66;49.99;41.66;49.99;41.66;38.19;41.66;15.28;41.66;2.68;41.66;9.37;41.66;5.37;41.66;1.53;41.66;4.31;41.66;2.80;41.66;0.70
41.68;49.99;41.68;49.99;41.68;49.99;41.68;38.34;41.68;15.20;41.68;2.59;41.68;9.33;41.68;5.31;41.68;1.45;41.68;4.36;41.68;2.78;41.68;0.70
41.70;49.99;41.70;49.99;41.70;49.99;41.70;38.14;41.70;15.14;41.70;2.54;41.70;9.25;41.70;5.30;41.70;1.43;41.70;4.34;41.70;2.81;41.70;0.72
41.73;49.99;41.73;49.99;41.73;49.99;41.73;38.25;41.73;15.06;41.73;2.48;41.73;9.22;41.73;5.25;41.73;1.35;41.73;4.40;41.73;2.77;41.73;0.71
41.75;49.99;41.75;49.99;41.75;49.99;41.75;38.04;41.75;14.93;41.75;2.43;41.75;9.16;41.75;5.25;41.75;1.33;41.75;4.39;41.75;2.78;41.75;0.73
41.78;49.99;41.78;49.99;41.78;49.99;41.78;38.11;41.78;14.92;41.78;2.37;41.78;9.12;41.78;5.19;41.78;1.26;41.78;4.45;41.78;2.76;41.78;0.73
41.80;49.99;41.80;49.99;41.80;49.99;41.80;38.01;41.80;14.79;41.80;2.33;41.80;9.05;41.80;5.19;41.80;1.25;41.80;4.43;41.80;2.79;41.80;0.75
41.83;49.99;41.83;49.99;41.83;49.99;41.83;37.95;41.83;14.76;41.83;2.26;41.83;9.01;41.83;5.13;41.83;1.18;41.83;4.49;41.83;2.76;41.83;0.74
41.85;49.99;41.85;49.99;41.85;49.99;41.85;37.82;41.85;14.64;41.85;2.21;41.85;8.95;41.85;5.14;41.85;1.17;41.85;4.49;41.85;2.77;41.85;0.75
41.88;49.99;41.88;49.99;41.88;49.99;41.88;37.73;41.88;14.59;41.88;2.13;41.88;8.89;41.88;5.10;41.88;1.11;41.88;4.54;41.88;2.75;41.88;0.74
41.90;49.99;41.90;49.99;41.90;49.99;41.90;37.60;41.90;14.45;41.90;2.10;41.90;8.82;41.90;5.11;41.90;1.12;41.90;4.53;41.90;2.77;41.90;0.77
41.92;49.99;41.92;49.99;41.92;49.99;41.92;37.49;41.92;14.46;41.92;2.04;41.92;8.75;41.92;5.04;41.92;1.05;41.92;4.59;41.92;2.73;41.92;0.76
41.95;49.99;41.95;49.99;41.95;49.99;41.95;37.36;41.95;14.27;41.95;2.00;41.95;8.69;41.95;5.06;41.95;1.05;41.95;4.58;41.95;2.75;41.95;0.78
41.97;49.99;41.97;49.99;41.97;49.99;41.97;37.13;41.97;14.28;41.97;1.95;41.97;8.63;41.97;5.01;41.97;0.99;41.97;4.63;41.97;2.72;41.97;0.76
42.00;49.99;42.00;49.99;42.00;49.99;42.00;37.10;42.00;14.12;42.00;1.94;42.00;8.57;42.00;5.02;42.00;1.01;42.00;4.61;42.00;2.74;42.00;0.81
42.02;49.99;42.02;49.99;42.02;49.99;42.02;36.91;42.02;14.13;42.02;1.91;42.02;8.51;42.02;4.96;42.02;0.96;42.02;4.65;42.02;2.71;42.02;0.79
42.05;49.99;42.05;49.99;42.05;49.99;42.05;36.87;42.05;13.98;42.05;1.91;42.05;8.46;42.05;4.97;42.05;0.96;42.05;4.64;42.05;2.73;42.05;0.82
42.07;49.99;42.07;49.99;42.07;49.99;42.07;36.66;42.07;13.99;42.07;1.86;42.07;8.40;42.07;4.91;42.07;0.91;42.07;4.68;42.07;2.71;42.07;0.80
42.10;49.99;42.10;49.99;42.10;49.99;42.10;36.59;42.10;13.84;42.10;1.87;42.10;8.35;42.10;4.94;42.10;0.92;42.10;4.66;42.10;2.73;42.10;0.84
42.12;49.99;42.12;49.99;42.12;49.99;42.12;36.41;42.12;13.85;42.12;1.85;42.12;8.29;42.12;4.88;42.12;0.88;42.12;4.70;42.12;2.70;42.12;0.82
42.14;49.99;42.14;49.99;42.14;49.99;42.14;36.34;42.14;13.70;42.14;1.86;42.14;8.26;42.14;4.91;42.14;0.89;42.14;4.68;42.14;2.71;42.14;0.86
42.17;49.99;42.17;49.99;42.17;49.99;42.17;36.13;42.17;13.70;42.17;1.83;42.17;8.19;42.17;4.85;42.17;0.85;42.17;4.71;42.17;2.69;42.17;0.82
42.19;49.99;42.19;49.99;42.19;49.99;42.19;36.04;42.19;13.55;42.19;1.84;42.19;8.13;42.19;4.88;42.19;0.86;42.19;4.69;42.19;2.71;42.19;0.86
42.22;49.99;42.22;49.99;42.22;49.99;42.22;35.83;42.22;13.52;42.22;1.82;42.22;8.07;42.22;4.83;42.22;0.83;42.22;4.71;42.22;2.69;42.22;0.83
42.24;49.99;42.24;49.99;42.24;49.99;42.24;35.72;42.24;13.40;42.24;1.86;42.24;8.03;42.24;4.86;42.24;0.84;42.24;4.70;42.24;2.70;42.24;0.87
42.27;49.99;42.27;49.99;42.27;49.99;42.27;35.53;42.27;13.38;42.27;1.83;42.27;7.98;42.27;4.82;42.27;0.81;42.27;4.73;42.27;2.69;42.27;0.83
42.29;49.99;42.29;49.99;42.29;49.99;42.29;35.42;42.29;13.28;42.29;1.85;42.29;7.93;42.29;4.85;42.29;0.83;42.29;4.71;42.29;2.70;42.29;0.86
42.31;49.99;42.31;49.99;42.31;49.99;42.31;35.26;42.31;13.26;42.31;1.83;42.31;7.88;42.31;4.79;42.31;0.81;42.31;4.74;42.31;2.68;42.31;0.83
42.34;49.99;42.34;49.99;42.34;49.99;42.34;35.17;42.34;13.16;42.34;1.85;42.34;7.86;42.34;4.82;42.34;0.81;42.34;4.73;42.34;2.68;42.34;0.85
42.36;49.99;42.36;49.99;42.36;49.99;42.36;34.99;42.36;13.15;42.36;1.85;42.36;7.84;42.36;4.78;42.36;0.80;42.36;4.76;42.36;2.67;42.36;0.83
42.39;49.99;42.39;49.99;42.39;49.99;42.39;34.89;42.39;13.08;42.39;1.87;42.39;7.82;42.39;4.81;42.39;0.82;42.39;4.76;42.39;2.67;42.39;0.86
42.41;49.99;42.41;49.99;42.41;49.99;42.41;34.75;42.41;13.05;42.41;1.86;42.41;7.78;42.41;4.77;42.41;0.81;42.41;4.77;42.41;2.66;42.41;0.83
42.44;49.99;42.44;49.99;42.44;49.99;42.44;34.68;42.44;12.98;42.44;1.90;42.44;7.75;42.44;4.80;42.44;0.82;42.44;4.77;42.44;2.66;42.44;0.85
42.46;49.99;42.46;49.99;42.46;49.99;42.46;34.51;42.46;12.95;42.46;1.89;42.46;7.72;42.46;4.77;42.46;0.82;42.46;4.80;42.46;2.65;42.46;0.83
42.49;49.99;42.49;49.99;42.49;49.99;42.49;34.38;42.49;12.91;42.49;1.93;42.49;7.70;42.49;4.83;42.49;0.84;42.49;4.80;42.49;2.64;42.49;0.86
42.51;49.99;42.51;49.99;42.51;49.99;42.51;34.21;42.51;12.89;42.51;1.96;42.51;7.65;42.51;4.80;42.51;0.87;42.51;4.81;42.51;2.64;42.51;0.84
42.53;49.99;42.53;49.99;42.53;49.99;42.53;34.10;42.53;12.84;42.53;1.99;42.53;7.61;42.53;4.84;42.53;0.88;42.53;4.80;42.53;2.61;42.53;0.86
42.56;49.99;42.56;49.99;42.56;49.99;42.56;33.94;42.56;12.80;42.56;2.01;42.56;7.58;42.56;4.81;42.56;0.90;42.56;4.81;42.56;2.60;42.56;0.83
42.58;49.99;42.58;49.99;42.58;49.99;42.58;33.80;42.58;12.77;42.58;2.05;42.58;7.55;42.58;4.86;42.58;0.92;42.58;4.81;42.58;2.58;42.58;0.86
42.61;49.99;42.61;49.99;42.61;49.99;42.61;33.64;42.61;12.75;42.61;2.08;42.61;7.52;42.61;4.84;42.61;0.95;42.61;4.81;42.61;2.57;42.61;0.86
42.63;49.99;42.63;49.99;42.63;49.99;42.63;33.55;42.63;12.73;42.63;2.13;42.63;7.49;42.63;4.86;42.63;0.96;42.63;4.80;42.63;2.55;42.63;0.88
42.66;49.99;42.66;49.99;42.66;49.99;42.66;33.40;42.66;12.69;42.66;2.16;42.66;7.46;42.66;4.84;42.66;0.99;42.66;4.79;42.66;2.55;42.66;0.85
42.68;49.99;42.68;49.99;42.68;49.99;42.68;33.30;42.68;12.68;42.68;2.19;42.68;7.44;42.68;4.86;42.68;0.99;42.68;4.80;42.68;2.54;42.68;0.88
42.71;49.99;42.71;49.99;42.71;49.99;42.71;33.17;42.71;12.65;42.71;2.23;42.71;7.42;42.71;4.85;42.71;1.03;42.71;4.79;42.71;2.55;42.71;0.86
42.73;49.99;42.73;49.99;42.73;49.99;42.73;33.09;42.73;12.66;42.73;2.29;42.73;7.41;42.73;4.87;42.73;1.04;42.73;4.78;42.73;2.54;42.73;0.89
42.75;49.99;42.75;49.99;42.75;49.99;42.75;32.98;42.75;12.62;42.75;2.32;42.75;7.39;42.75;4.86;42.75;1.07;42.75;4.77;42.75;2.54;42.75;0.86
42.78;49.99;42.78;49.99;42.78;49.99;42.78;32.85;42.78;12.64;42.78;2.37;42.78;7.36;42.78;4.88;42.78;1.08;42.78;4.77;42.78;2.54;42.78;0.87
42.80;49.99;42.80;49.99;42.80;49.99;42.80;32.75;42.80;12.60;42.80;2.42;42.80;7.33;42.80;4.90;42.80;1.12;42.80;4.74;42.80;2.56;42.80;0.84
42.83;49.99;42.83;49.99;42.83;49.99;42.83;32.65;42.83;12.62;42.83;2.48;42.83;7.31;42.83;4.91;42.83;1.14;42.83;4.75;42.83;2.55;42.83;0.86
42.85;49.99;42.85;49.99;42.85;49.99;42.85;32.57;42.85;12.57;42.85;2.53;42.85;7.30;42.85;4.93;42.85;1.18;42.85;4.73;42.85;2.55;42.85;0.84
42.88;49.99;42.88;49.99;42.88;49.99;42.88;32.45;42.88;12.62;42.88;2.58;42.88;7.29;42.88;4.94;42.88;1.20;42.88;4.74;42.88;2.53;42.88;0.86
42.90;49.99;42.90;49.99;42.90;49.99;42.90;32.37;42.90;12.57;42.90;2.62;42.90;7.26;42.90;4.95;42.90;1.24;42.90;4.70;42.90;2.55;42.90;0.83
42.93;49.99;42.93;49.99;42.93;49.99;42.93;32.29;42.93;12.61;42.93;2.67;42.93;7.24;42.93;4.95;42.93;1.26;42.93;4.73;42.93;2.54;42.93;0.85
42.95;49.99;42.95;49.99;42.95;49.99;42.95;32.24;42.95;12.55;42.95;2.72;42.95;7.24;42.95;4.97;42.95;1.29;42.95;4.71;42.95;2.54;42.95;0.83
42.97;49.99;42.97;49.99;42.97;49.99;42.97;32.13;42.97;12.62;42.97;2.77;42.97;7.24;42.97;4.97;42.97;1.30;42.97;4.72;42.97;2.51;42.97;0.84
43.00;49.99;43.00;49.99;43.00;49.99;43.00;32.12;43.00;12.58;43.00;2.82;43.00;7.23;43.00;4.99;43.00;1.35;43.00;4.70;43.00;2.52;43.00;0.82
43.02;49.99;43.02;49.99;43.02;49.99;43.02;32.02;43.02;12.65;43.02;2.87;43.02;7.21;43.02;5.00;43.02;1.36;43.02;4.70;43.02;2.51;43.02;0.83
43.05;49.99;43.05;49.99;43.05;49.99;43.05;32.03;43.05;12.60;43.05;2.93;43.05;7.21;43.05;5.02;43.05;1.41;43.05;4.68;43.05;2.52;43.05;0.80
43.07;49.99;43.07;49.99;43.07;49.99;43.07;31.93;43.07;12.68;43.07;2.96;43.07;7.21;43.07;5.04;43.07;1.41;43.07;4.72;43.07;2.51;43.07;0.81
43.10;49.99;43.10;49.99;43.10;49.99;43.10;31.93;43.10;12.64;43.10;3.03;43.10;7.20;43.10;5.09;43.10;1.48;43.10;4.68;43.10;2.52;43.10;0.80
43.12;49.99;43.12;49.99;43.12;49.99;43.12;31.82;43.12;12.75;43.12;3.08;43.12;7.19;43.12;5.11;43.12;1.51;43.12;4.68;43.12;2.51;43.12;0.80
43.15;49.99;43.15;49.99;43.15;49.99;43.15;31.87;43.15;12.70;43.15;3.15;43.15;7.19;43.15;5.14;43.15;1.56;43.15;4.66;43.15;2.51;43.15;0.78
43.17;49.99;43.17;49.99;43.17;49.99;43.17;31.75;43.17;12.80;43.17;3.19;43.17;7.18;43.17;5.16;43.17;1.58;43.17;4.67;43.17;2.50;43.17;0.78
43.19;49.99;43.19;49.99;43.19;49.99;43.19;31.81;43.19;12.80;43.19;3.26;43.19;7.19;43.19;5.19;43.19;1.65;43.19;4.66;43.19;2.50;43.19;0.77
43.22;49.99;43.22;49.99;43.22;49.99;43.22;31.69;43.22;12.87;43.22;3.32;43.22;7.18;43.22;5.21;43.22;1.69;43.22;4.66;43.22;2.49;43.22;0.79
43.24;49.99;43.24;49.99;43.24;49.99;43.24;31.79;43.24;12.86;43.24;3.39;43.24;7.17;43.24;5.24;43.24;1.74;43.24;4.63;43.24;2.48;43.24;0.78
43.27;49.99;43.27;49.99;43.27;49.99;43.27;31.68;43.27;12.93;43.27;3.44;43.27;7.16;43.27;5.24;43.27;1.76;43.27;4.64;43.27;2.48;43.27;0.77
43.29;49.99;43.29;49.99;43.29;49.99;43.29;31.79;43.29;12.93;43.29;3.50;43.29;7.17;43.29;5.27;43.29;1.80;43.29;4.63;43.29;2.47;43.29;0.77
43.32;49.99;43.32;49.99;43.32;49.99;43.32;31.66;43.32;13.01;43.32;3.58;43.32;7.15;43.32;5.28;43.32;1.83;43.32;4.62;43.32;2.48;43.32;0.77
43.34;49.99;43.34;49.99;43.34;49.99;43.34;31.77;43.34;13.01;43.34;3.66;43.34;7.16;43.34;5.31;43.34;1.87;43.34;4.61;43.34;2.47;43.34;0.77
43.36;49.99;43.36;49.99;43.36;49.99;43.36;31.65;43.36;13.04;43.36;3.72;43.36;7.16;43.36;5.32;43.36;1.90;43.36;4.60;43.36;2.47;43.36;0.76
43.39;49.99;43.39;49.99;43.39;49.99;43.39;31.79;43.39;13.09;43.39;3.78;43.39;7.17;43.39;5.35;43.39;1.92;43.39;4.59;43.39;2.47;43.39;0.74
43.41;49.99;43.41;49.99;43.41;49.99;43.41;31.67;43.41;13.14;43.41;3.84;43.41;7.15;43.41;5.36;43.41;1.97;43.41;4.58;43.41;2.50;43.41;0.73
43.44;49.99;43.44;49.99;43.44;49.99;43.44;31.83;43.44;13.19;43.44;3.93;43.44;7.17;43.44;5.39;43.44;2.02;43.44;4.56;43.44;2.49;43.44;0.73
43.46;49.99;43.46;49.99;43.46;49.99;43.46;31.73;43.46;13.24;43.46;4.00;43.46;7.17;43.46;5.41;43.46;2.07;43.46;4.55;43.46;2.49;43.46;0.72
43.49;49.99;43.49;49.99;43.49;49.99;43.49;31.89;43.49;13.31;43.49;4.06;43.49;7.18;43.49;5.44;43.49;2.12;43.49;4.53;43.49;2.49;43.49;0.72
43.51;49.99;43.51;49.99;43.51;49.99;43.51;31.82;43.51;13.36;43.51;4.12;43.51;7.17;43.51;5.46;43.51;2.16;43.51;4.51;43.51;2.50;43.51;0.69
43.54;49.99;43.54;49.99;43.54;49.99;43.54;31.99;43.54;13.40;43.54;4.19;43.54;7.18;43.54;5.47;43.54;2.20;43.54;4.51;43.54;2.50;43.54;0.70
43.56;49.99;43.56;49.99;43.56;49.99;43.56;31.90;43.56;13.44;43.56;4.25;43.56;7.19;43.56;5.49;43.56;2.24;43.56;4.49;43.56;2.50;43.56;0.68
43.58;49.99;43.58;49.99;43.58;49.99;43.58;32.10;43.58;13.51;43.58;4.32;43.58;7.22;43.58;5.53;43.58;2.28;43.58;4.49;43.58;2.49;43.58;0.69
43.61;49.99;43.61;49.99;43.61;49.99;43.61;32.03;43.61;13.55;43.61;4.37;43.61;7.21;43.61;5.54;43.61;2.32;43.61;4.47;43.61;2.50;43.61;0.67
43.63;49.99;43.63;49.99;43.63;49.99;43.63;32.26;43.63;13.62;43.63;4.45;43.63;7.22;43.63;5.56;43.63;2.35;43.63;4.47;43.63;2.50;43.63;0.67
43.66;49.99;43.66;49.99;43.66;49.99;43.66;32.22;43.66;13.66;43.66;4.50;43.66;7.22;43.66;5.57;43.66;2.39;43.66;4.47;43.66;2.51;43.66;0.65
43.68;49.99;43.68;49.99;43.68;49.99;43.68;32.47;43.68;13.75;43.68;4.56;43.68;7.26;43.68;5.61;43.68;2.43;43.68;4.48;43.68;2.51;43.68;0.65
43.71;49.99;43.71;49.99;43.71;49.99;43.71;32.45;43.71;13.84;43.71;4.63;43.71;7.26;43.71;5.64;43.71;2.49;43.71;4.46;43.71;2.51;43.71;0.64
43.73;49.99;43.73;49.99;43.73;49.99;43.73;32.74;43.73;13.93;43.73;4.71;43.73;7.28;43.73;5.68;43.73;2.54;43.73;4.47;43.73;2.52;43.73;0.63
43.76;49.99;43.76;49.99;43.76;49.99;43.76;32.74;43.76;13.99;43.76;4.78;43.76;7.28;43.76;5.70;43.76;2.58;43.76;4.46;43.76;2.53;43.76;0.61
43.78;49.99;43.78;49.99;43.78;49.99;43.78;33.04;43.78;14.10;43.78;4.85;43.78;7.31;43.78;5.74;43.78;2.62;43.78;4.48;43.78;2.53;43.78;0.61
43.80;49.99;43.80;49.99;43.80;49.99;43.80;33.04;43.80;14.18;43.80;4.92;43.80;7.32;43.80;5.79;43.80;2.67;43.80;4.45;43.80;2.53;43.80;0.60
43.83;49.99;43.83;49.99;43.83;49.99;43.83;33.38;43.83;14.28;43.83;5.00;43.83;7.34;43.83;5.82;43.83;2.73;43.83;4.45;43.83;2.53;43.83;0.62
43.85;49.99;43.85;49.99;43.85;49.99;43.85;33.35;43.85;14.34;43.85;5.07;43.85;7.34;43.85;5.84;43.85;2.77;43.85;4.42;43.85;2.53;43.85;0.61
43.88;49.99;43.88;49.99;43.88;49.99;43.88;33.71;43.88;14.42;43.88;5.15;43.88;7.36;43.88;5.86;43.88;2.80;43.88;4.42;43.88;2.53;43.88;0.61
